id,label
2998,1
2999,1
3000,0
3001,1
3002,1
3003,0
3004,1
3005,1
3006,0
3007,1
3008,0
3009,0
3010,1
3011,1
3012,0
3013,1
3014,0
3015,0
3016,0
3017,1
3018,1
3019,1
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,1
3030,0
3031,1
3032,1
3033,1
3034,0
3035,1
3036,1
3037,1
3038,0
3039,0
3040,0
3041,1
3042,1
3043,1
3044,0
3045,0
3046,1
3047,1
3048,0
3049,0
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,0
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,0
3068,0
3069,0
3070,0
3071,1
3072,0
3073,1
3074,1
3075,0
3076,0
3077,1
3078,0
3079,1
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,1
3090,0
3091,1
3092,0
3093,0
3094,1
3095,0
3096,1
3097,0
3098,1
3099,0
3100,0
3101,0
3102,0
3103,1
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,1
3112,1
3113,1
3114,0
3115,1
3116,1
3117,1
3118,0
3119,0
3120,0
3121,0
3122,1
3123,1
3124,1
3125,1
3126,0
3127,0
3128,1
3129,0
3130,1
3131,0
3132,0
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,0
3140,1
3141,0
3142,0
3143,0
3144,1
3145,0
3146,0
3147,1
3148,1
3149,1
3150,0
3151,0
3152,0
3153,0
3154,1
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,1
3162,0
3163,1
3164,1
3165,1
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,1
3173,1
3174,0
3175,1
3176,1
3177,0
3178,1
3179,1
3180,1
3181,0
3182,1
3183,0
3184,1
3185,1
3186,0
3187,0
3188,0
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,1
3198,0
3199,0
3200,0
3201,0
3202,1
3203,0
3204,0
3205,0
3206,1
3207,0
3208,1
3209,0
3210,0
3211,1
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,1
3220,0
3221,0
3222,0
3223,0
3224,0
3225,1
3226,1
3227,1
3228,1
3229,1
3230,0
3231,0
3232,0
3233,1
3234,0
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,0
3242,1
3243,1
3244,0
3245,0
3246,1
3247,1
3248,0
3249,1
3250,1
3251,1
3252,1
3253,0
3254,1
3255,1
3256,0
3257,0
3258,0
3259,1
3260,1
3261,0
3262,1
3263,1
3264,1
3265,0
3266,1
3267,0
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,0
3275,1
3276,1
3277,1
3278,1
3279,0
3280,0
3281,1
3282,0
3283,1
3284,1
3285,0
3286,0
3287,1
3288,0
3289,1
3290,1
3291,1
3292,0
3293,0
3294,1
3295,1
3296,0
3297,1
3298,0
3299,1
3300,0
3301,1
3302,1
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,1
3310,1
3311,0
3312,0
3313,0
3314,0
3315,1
3316,0
3317,0
3318,1
3319,0
3320,0
3321,0
3322,1
3323,0
3324,1
3325,1
3326,0
3327,0
3328,1
3329,0
3330,1
3331,0
3332,0
3333,0
3334,1
3335,0
3336,0
3337,1
3338,1
3339,0
3340,1
3341,1
3342,1
3343,0
3344,1
3345,1
3346,1
3347,0
3348,0
3349,1
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,1
3357,0
3358,1
3359,1
3360,0
3361,0
3362,1
3363,0
3364,0
3365,0
3366,1
3367,0
3368,1
3369,0
3370,0
3371,1
3372,0
3373,1
3374,0
3375,1
3376,0
3377,1
3378,0
3379,1
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,1
3388,0
3389,0
3390,0
3391,1
3392,1
3393,1
3394,0
3395,0
3396,0
3397,1
3398,0
3399,0
3400,0
3401,0
3402,1
3403,0
3404,0
3405,1
3406,1
3407,0
3408,1
3409,0
3410,1
3411,1
3412,0
3413,1
3414,1
3415,0
3416,0
3417,1
3418,1
3419,1
3420,1
3421,0
3422,0
3423,0
3424,1
3425,0
3426,0
3427,1
3428,0
3429,0
3430,1
3431,1
3432,1
3433,1
3434,1
3435,1
3436,0
3437,0
3438,0
3439,1
3440,1
3441,0
3442,1
3443,0
3444,1
3445,1
3446,0
3447,0
3448,0
3449,0
3450,1
3451,1
3452,0
3453,0
3454,0
3455,1
3456,0
3457,1
3458,0
3459,0
3460,1
3461,0
3462,0
3463,0
3464,1
3465,1
3466,0
3467,0
3468,0
3469,0
3470,1
3471,0
3472,1
3473,0
3474,0
3475,1
3476,0
3477,0
3478,1
3479,1
3480,1
3481,1
3482,0
3483,1
3484,1
3485,1
3486,0
3487,0
3488,1
3489,1
3490,1
3491,1
3492,0
3493,0
3494,1
3495,0
3496,1
3497,0
3498,1
3499,1
3500,0
3501,1
3502,1
3503,1
3504,1
3505,0
3506,0
3507,1
3508,1
3509,0
3510,1
3511,0
3512,0
3513,0
3514,1
3515,1
3516,0
3517,0
3518,1
3519,0
3520,1
3521,0
3522,1
3523,1
3524,1
3525,0
3526,1
3527,0
3528,0
3529,1
3530,1
3531,0
3532,1
3533,0
3534,0
3535,0
3536,1
3537,0
3538,1
3539,1
3540,1
3541,1
3542,1
3543,0
3544,1
3545,1
3546,1
3547,1
3548,0
3549,1
3550,1
3551,0
3552,1
3553,0
3554,0
3555,0
3556,1
3557,0
3558,0
3559,1
3560,1
3561,1
3562,0
3563,0
3564,1
3565,1
3566,1
3567,0
3568,1
3569,0
3570,1
3571,0
3572,1
3573,1
3574,1
3575,1
3576,0
3577,0
3578,1
3579,1
3580,1
3581,1
3582,0
3583,0
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,0
3591,0
3592,1
3593,1
3594,0
3595,0
3596,0
3597,0
3598,1
3599,0
3600,1
3601,0
3602,0
3603,0
3604,1
3605,0
3606,1
3607,0
3608,1
3609,0
3610,0
3611,0
3612,0
3613,0
3614,1
3615,0
3616,1
3617,0
3618,0
3619,1
3620,1
3621,0
3622,1
3623,1
3624,1
3625,1
3626,1
3627,1
3628,1
3629,0
3630,0
3631,0
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,0
3640,1
3641,1
3642,0
3643,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,0
3650,0
3651,0
3652,1
3653,0
3654,1
3655,1
3656,0
3657,0
3658,0
3659,1
3660,0
3661,1
3662,0
3663,1
3664,0
3665,1
3666,1
3667,0
3668,0
3669,0
3670,0
3671,1
3672,1
3673,1
3674,1
3675,1
3676,0
3677,0
3678,0
3679,1
3680,0
3681,1
3682,0
3683,1
3684,0
3685,0
3686,1
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,1
3699,0
3700,0
3701,0
3702,1
3703,1
3704,0
3705,0
3706,1
3707,1
3708,0
3709,0
3710,1
3711,0
3712,1
3713,0
3714,0
3715,1
3716,0
3717,0
3718,1
3719,0
3720,0
3721,0
3722,1
3723,1
3724,0
3725,0
3726,0
3727,0
3728,1
3729,0
3730,0
3731,0
3732,1
3733,0
3734,1
3735,0
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,0
3743,0
3744,1
3745,1
3746,0
3747,0
3748,0
3749,0
3750,1
3751,0
3752,0
3753,0
3754,1
3755,1
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,1
3764,0
3765,0
3766,0
3767,1
3768,1
3769,0
3770,1
3771,0
3772,1
3773,0
3774,0
3775,1
3776,0
3777,1
3778,0
3779,0
3780,1
3781,1
3782,0
3783,1
3784,1
3785,0
3786,1
3787,1
3788,1
3789,0
3790,1
3791,0
3792,0
3793,1
3794,0
3795,0
3796,0
3797,0
3798,0
3799,1
3800,1
3801,1
3802,1
3803,1
3804,0
3805,0
3806,0
3807,1
3808,1
3809,0
3810,0
3811,1
3812,1
3813,1
3814,1
3815,0
3816,0
3817,1
3818,0
3819,0
3820,1
3821,1
3822,1
3823,1
3824,0
3825,1
3826,1
3827,0
3828,1
3829,1
3830,0
3831,0
3832,1
3833,0
3834,1
3835,0
3836,1
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,1
3844,1
3845,1
3846,1
3847,0
3848,1
3849,0
3850,0
3851,1
3852,0
3853,1
3854,1
3855,0
3856,1
3857,0
3858,0
3859,1
3860,0
3861,1
3862,1
3863,0
3864,0
3865,1
3866,1
3867,1
3868,1
3869,0
3870,0
3871,0
3872,1
3873,1
3874,0
3875,1
3876,0
3877,0
3878,1
3879,0
3880,1
3881,1
3882,1
3883,0
3884,0
3885,0
3886,0
3887,1
3888,1
3889,0
3890,0
3891,0
3892,0
3893,0
3894,1
3895,1
3896,1
3897,1
3898,0
3899,1
3900,0
3901,1
3902,1
3903,0
3904,1
3905,1
3906,0
3907,1
3908,0
3909,1
3910,1
3911,1
3912,1
3913,1
3914,0
3915,0
3916,0
3917,1
3918,1
3919,1
3920,1
3921,0
3922,1
3923,1
3924,0
3925,0
3926,1
3927,1
3928,0
3929,0
3930,1
3931,0
3932,0
3933,1
3934,1
3935,0
3936,1
3937,1
3938,0
3939,1
3940,1
3941,1
3942,1
3943,0
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,0
3952,0
3953,1
3954,0
3955,0
3956,1
3957,0
3958,1
3959,0
3960,1
3961,1
3962,0
3963,1
3964,0
3965,0
3966,0
3967,1
3968,1
3969,1
3970,0
3971,0
3972,0
3973,0
3974,1
3975,0
3976,0
3977,0
3978,0
3979,1
3980,1
3981,1
3982,0
3983,0
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,1
3993,0
3994,1
3995,1
3996,0
3997,0
3998,1
3999,1
4000,1
4001,0
4002,0
4003,1
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,1
4016,1
4017,0
4018,1
4019,0
4020,0
4021,0
4022,0
4023,0
4024,1
4025,1
4026,0
4027,0
4028,1
4029,1
4030,1
4031,1
4032,1
4033,1
4034,0
4035,1
4036,0
4037,0
4038,0
4039,1
4040,0
4041,1
4042,0
4043,0
4044,0
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,0
4054,0
4055,1
4056,0
4057,0
4058,1
4059,0
4060,0
4061,1
4062,0
4063,1
4064,0
4065,1
4066,1
4067,0
4068,1
4069,1
4070,0
4071,0
4072,1
4073,1
4074,0
4075,1
4076,1
4077,1
4078,0
4079,0
4080,0
4081,1
4082,0
4083,0
4084,0
4085,1
4086,1
4087,1
4088,1
4089,0
4090,1
4091,1
4092,0
4093,1
4094,1
4095,1
4096,0
4097,1
4098,0
4099,1
4100,1
4101,0
4102,0
4103,0
4104,0
4105,1
4106,0
4107,0
4108,0
4109,1
4110,0
4111,0
4112,1
4113,0
4114,0
4115,0
4116,0
4117,1
4118,1
4119,0
4120,0
4121,1
4122,1
4123,1
4124,1
4125,0
4126,1
4127,0
4128,0
4129,0
4130,1
4131,0
4132,0
4133,1
4134,0
4135,0
4136,1
4137,1
4138,1
4139,1
4140,0
4141,0
4142,1
4143,0
4144,1
4145,0
4146,0
4147,0
4148,1
4149,1
4150,0
4151,1
4152,0
4153,1
4154,0
4155,1
4156,1
4157,0
4158,0
4159,1
4160,0
4161,1
4162,1
4163,1
4164,1
4165,1
4166,0
4167,1
4168,0
4169,1
4170,0
4171,1
4172,1
4173,1
4174,0
4175,1
4176,0
4177,1
4178,1
4179,0
4180,1
4181,0
4182,0
4183,1
4184,0
4185,0
4186,0
4187,1
4188,0
4189,0
4190,0
4191,0
4192,0
4193,1
4194,1
4195,1
4196,0
4197,1
4198,0
4199,1
4200,0
4201,0
4202,0
4203,1
4204,1
4205,0
4206,1
4207,0
4208,0
4209,0
4210,1
4211,0
4212,1
4213,1
4214,1
4215,0
4216,0
4217,0
4218,1
4219,1
4220,0
4221,0
4222,0
4223,1
4224,0
4225,0
4226,1
4227,0
4228,1
4229,0
4230,0
4231,1
4232,1
4233,1
4234,0
4235,0
4236,0
4237,0
4238,1
4239,0
4240,0
4241,1
4242,0
4243,1
4244,0
4245,1
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,1
4254,1
4255,1
4256,0
4257,1
4258,1
4259,0
4260,0
4261,1
4262,0
4263,1
4264,1
4265,0
4266,0
4267,1
4268,0
4269,0
4270,1
4271,0
4272,0
4273,0
4274,1
4275,1
4276,1
4277,0
4278,1
4279,1
4280,1
4281,1
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,0
4289,0
4290,0
4291,1
4292,0
4293,0
4294,0
4295,1
4296,0
4297,0
4298,0
4299,0
4300,1
4301,1
4302,1
4303,0
4304,1
4305,1
4306,0
4307,0
4308,0
4309,1
4310,0
4311,1
4312,1
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,1
4324,1
4325,0
4326,1
4327,1
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,1
4335,0
4336,1
4337,1
4338,1
4339,1
4340,0
4341,0
4342,1
4343,1
4344,1
4345,1
4346,0
4347,0
4348,0
4349,0
4350,1
4351,1
4352,0
4353,0
4354,1
4355,1
4356,1
4357,1
4358,1
4359,0
4360,0
4361,0
4362,0
4363,1
4364,1
4365,0
4366,0
4367,0
4368,0
4369,1
4370,1
4371,0
4372,0
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,0
4380,0
4381,0
4382,0
4383,0
4384,1
4385,0
4386,1
4387,1
4388,0
4389,0
4390,0
4391,1
4392,0
4393,0
4394,1
4395,0
4396,0
4397,1
4398,0
4399,1
4400,1
4401,1
4402,0
4403,1
4404,1
4405,1
4406,0
4407,1
4408,0
4409,1
4410,0
4411,0
4412,1
4413,1
4414,0
4415,1
4416,0
4417,1
4418,0
4419,1
4420,0
4421,0
4422,1
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,1
4430,0
4431,0
4432,1
4433,0
4434,1
4435,0
4436,1
4437,1
4438,0
4439,0
4440,1
4441,1
4442,0
4443,0
4444,0
4445,1
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,1
4454,1
4455,0
4456,0
4457,0
4458,1
4459,0
4460,0
4461,0
4462,1
4463,0
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,0
4471,1
4472,0
4473,0
4474,1
4475,0
4476,1
4477,0
4478,0
4479,1
4480,1
4481,0
4482,1
4483,0
4484,0
4485,1
4486,0
4487,0
4488,1
4489,0
4490,1
4491,1
4492,1
4493,1
4494,1
4495,0
4496,1
4497,1
4498,0
4499,1
4500,1
4501,0
4502,0
4503,0
4504,0
4505,1
4506,1
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,1
4514,0
4515,0
4516,0
4517,1
4518,1
4519,1
4520,1
4521,1
4522,0
4523,1
4524,1
4525,0
4526,0
4527,0
4528,0
4529,0
4530,1
4531,0
4532,0
4533,0
4534,1
4535,1
4536,0
4537,1
4538,1
4539,0
4540,1
4541,1
4542,0
4543,1
4544,0
4545,1
4546,1
4547,0
4548,0
4549,1
4550,1
4551,1
4552,0
4553,0
4554,0
4555,0
4556,0
4557,1
4558,0
4559,1
4560,1
4561,0
4562,0
4563,1
4564,1
4565,0
4566,1
4567,0
4568,1
4569,1
4570,1
4571,0
4572,1
4573,0
4574,0
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,1
4582,0
4583,0
4584,0
4585,0
4586,1
4587,0
4588,1
4589,0
4590,1
4591,0
4592,0
4593,1
4594,0
4595,1
4596,0
4597,1
4598,0
4599,1
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,0
4607,0
4608,0
4609,0
4610,1
4611,1
4612,1
4613,0
4614,0
4615,0
4616,1
4617,0
4618,1
4619,0
4620,0
4621,1
4622,1
4623,1
4624,1
4625,1
4626,0
4627,0
4628,0
4629,1
4630,0
4631,1
4632,1
4633,1
4634,0
4635,0
4636,1
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,1
4644,0
4645,0
4646,1
4647,1
4648,0
4649,0
4650,0
4651,0
4652,1
4653,1
4654,1
4655,0
4656,1
4657,1
4658,1
4659,0
4660,0
4661,0
4662,1
4663,1
4664,0
4665,1
4666,0
4667,0
4668,1
4669,1
4670,0
4671,1
4672,1
4673,0
4674,1
4675,0
4676,1
4677,1
4678,0
4679,0
4680,0
4681,1
4682,0
4683,0
4684,1
4685,1
4686,1
4687,0
4688,1
4689,1
4690,0
4691,0
4692,0
4693,1
4694,1
4695,0
4696,0
4697,1
4698,0
4699,1
4700,1
4701,0
4702,1
4703,0
4704,1
4705,1
4706,0
4707,1
4708,1
4709,1
4710,1
4711,1
4712,0
4713,1
4714,1
4715,0
4716,1
4717,0
4718,1
4719,0
4720,1
4721,0
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,0
4732,0
4733,1
4734,0
4735,0
4736,0
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,0
4746,1
4747,0
4748,1
4749,1
4750,0
4751,0
4752,1
4753,0
4754,0
4755,1
4756,1
4757,0
4758,0
4759,1
4760,1
4761,1
4762,0
4763,1
4764,1
4765,1
4766,1
4767,1
4768,0
4769,1
4770,0
4771,1
4772,1
4773,1
4774,0
4775,0
4776,1
4777,1
4778,0
4779,0
4780,0
4781,1
4782,1
4783,1
4784,1
4785,0
4786,1
4787,0
4788,1
4789,0
4790,1
4791,1
4792,0
4793,0
4794,1
4795,0
4796,0
4797,1
4798,0
4799,0
4800,0
4801,0
4802,1
4803,0
4804,0
4805,1
4806,1
4807,0
4808,0
4809,1
4810,1
4811,0
4812,0
4813,1
4814,0
4815,0
4816,1
4817,0
4818,0
4819,1
4820,1
4821,0
4822,1
4823,1
4824,1
4825,1
4826,1
4827,1
4828,0
4829,1
4830,1
4831,1
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,1
4839,0
4840,0
4841,1
4842,1
4843,0
4844,0
4845,1
4846,1
4847,0
4848,1
4849,1
4850,0
4851,1
4852,0
4853,1
4854,1
4855,1
4856,0
4857,0
4858,1
4859,0
4860,0
4861,1
4862,0
4863,1
4864,1
4865,0
4866,0
4867,1
4868,1
4869,0
4870,0
4871,0
4872,1
4873,1
4874,1
4875,0
4876,0
4877,1
4878,1
4879,0
4880,1
4881,1
4882,0
4883,1
4884,0
4885,1
4886,1
4887,0
4888,1
4889,0
4890,0
4891,1
4892,1
4893,0
4894,0
4895,0
4896,1
4897,1
4898,0
4899,0
4900,1
4901,0
4902,1
4903,1
4904,0
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,0
4912,0
4913,1
4914,0
4915,0
4916,1
4917,1
4918,0
4919,0
4920,1
4921,0
4922,1
4923,0
4924,0
4925,1
4926,1
4927,1
4928,1
4929,0
4930,0
4931,1
4932,1
4933,0
4934,0
4935,1
4936,0
4937,0
4938,1
4939,0
4940,0
4941,0
4942,0
4943,0
4944,1
4945,1
4946,0
4947,0
4948,0
4949,1
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,1
4957,1
4958,1
4959,0
4960,0
4961,0
4962,1
4963,0
4964,0
4965,0
4966,0
4967,1
4968,0
4969,1
4970,0
4971,0
4972,1
4973,1
4974,0
4975,1
4976,1
4977,0
4978,1
4979,0
4980,0
4981,1
4982,0
4983,1
4984,0
4985,0
4986,1
4987,1
4988,0
4989,1
4990,1
4991,0
4992,1
4993,0
4994,1
4995,0
4996,0
4997,1
4998,1
4999,1
5000,0
5001,1
5002,0
5003,0
5004,1
5005,0
5006,1
5007,1
5008,1
5009,0
5010,1
5011,1
5012,1
5013,1
5014,0
5015,0
5016,1
5017,1
5018,1
5019,1
5020,0
5021,0
5022,0
5023,1
5024,0
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,0
5032,0
5033,1
5034,0
5035,1
5036,1
5037,1
5038,0
5039,1
5040,1
5041,0
5042,1
5043,1
5044,1
5045,0
5046,0
5047,1
5048,1
5049,1
5050,0
5051,0
5052,1
5053,0
5054,0
5055,0
5056,1
5057,0
5058,0
5059,0
5060,0
5061,0
5062,1
5063,0
5064,0
5065,1
5066,0
5067,1
5068,1
5069,1
5070,0
5071,0
5072,1
5073,0
5074,1
5075,0
5076,0
5077,1
5078,1
5079,0
5080,1
5081,0
5082,0
5083,0
5084,1
5085,0
5086,1
5087,1
5088,1
5089,1
5090,1
5091,0
5092,1
5093,0
5094,0
5095,0
5096,1
5097,0
5098,1
5099,0
5100,1
5101,1
5102,0
5103,1
5104,1
5105,1
5106,0
5107,1
5108,0
5109,1
5110,1
5111,1
5112,1
5113,0
5114,0
5115,0
5116,1
5117,1
5118,0
5119,0
5120,1
5121,0
5122,1
5123,1
5124,0
5125,0
5126,1
5127,1
5128,0
5129,0
5130,1
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,1
5139,0
5140,0
5141,0
5142,1
5143,0
5144,1
5145,0
5146,1
5147,0
5148,0
5149,1
5150,1
5151,0
5152,0
5153,0
5154,1
5155,0
5156,0
5157,1
5158,1
5159,1
5160,1
5161,1
5162,0
5163,1
5164,0
5165,0
5166,1
5167,1
5168,1
5169,0
5170,0
5171,1
5172,0
5173,1
5174,1
5175,0
5176,0
5177,1
5178,1
5179,1
5180,0
5181,1
5182,1
5183,0
5184,1
5185,1
5186,1
5187,1
5188,0
5189,1
5190,0
5191,0
5192,1
5193,0
5194,0
5195,0
5196,1
5197,0
5198,1
5199,1
5200,0
5201,1
5202,1
5203,0
5204,0
5205,0
5206,1
5207,0
5208,1
5209,1
5210,1
5211,1
5212,1
5213,0
5214,0
5215,0
5216,1
5217,1
5218,1
5219,0
5220,0
5221,1
5222,1
5223,0
5224,1
5225,1
5226,1
5227,1
5228,1
5229,0
5230,0
5231,0
5232,1
5233,0
5234,0
5235,0
5236,1
5237,1
5238,1
5239,0
5240,0
5241,1
5242,1
5243,1
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,0
5253,0
5254,0
5255,1
5256,1
5257,1
5258,1
5259,0
5260,0
5261,1
5262,0
5263,1
5264,0
5265,1
5266,1
5267,0
5268,1
5269,1
5270,1
5271,1
5272,0
5273,0
5274,1
5275,0
5276,1
5277,0
5278,0
5279,0
5280,1
5281,1
5282,1
5283,0
5284,1
5285,1
5286,1
5287,0
5288,0
5289,1
5290,1
5291,0
5292,0
5293,1
5294,0
5295,1
5296,0
5297,1
5298,1
5299,0
5300,1
5301,0
5302,1
5303,1
5304,1
5305,1
5306,0
5307,0
5308,1
5309,0
5310,1
5311,0
5312,0
5313,0
5314,0
5315,1
5316,0
5317,1
5318,0
5319,0
5320,0
5321,1
5322,1
5323,1
5324,0
5325,1
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,1
5333,1
5334,0
5335,0
5336,1
5337,0
5338,1
5339,1
5340,1
5341,1
5342,0
5343,0
5344,0
5345,0
5346,1
5347,1
5348,0
5349,1
5350,0
5351,0
5352,0
5353,0
5354,1
5355,1
5356,0
5357,1
5358,0
5359,0
5360,1
5361,1
5362,1
5363,1
5364,0
5365,1
5366,1
5367,1
5368,0
5369,0
5370,0
5371,1
5372,0
5373,0
5374,0
5375,1
5376,0
5377,1
5378,0
5379,1
5380,1
5381,0
5382,1
5383,0
5384,0
5385,1
5386,1
5387,1
5388,1
5389,0
5390,0
5391,1
5392,0
5393,0
5394,1
5395,1
5396,1
5397,0
5398,0
5399,1
5400,0
5401,1
5402,0
5403,0
5404,0
5405,0
5406,0
5407,1
5408,1
5409,1
5410,0
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,1
5418,1
5419,1
5420,1
5421,0
5422,1
5423,0
5424,1
5425,1
5426,1
5427,0
5428,0
5429,0
5430,0
5431,1
5432,1
5433,0
5434,0
5435,1
5436,0
5437,0
5438,1
5439,1
5440,1
5441,0
5442,1
5443,1
5444,0
5445,0
5446,0
5447,1
5448,1
5449,1
5450,1
5451,0
5452,1
5453,1
5454,1
5455,1
5456,0
5457,1
5458,1
5459,1
5460,1
5461,0
5462,1
5463,0
5464,0
5465,0
5466,1
5467,1
5468,0
5469,1
5470,1
5471,1
5472,1
5473,1
5474,1
5475,0
5476,1
5477,0
5478,0
5479,0
5480,1
5481,1
5482,0
5483,1
5484,1
5485,1
5486,0
5487,1
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,1
5501,0
5502,1
5503,1
5504,1
5505,0
5506,1
5507,0
5508,0
5509,0
5510,0
5511,1
5512,0
5513,0
5514,0
5515,0
5516,1
5517,1
5518,0
5519,1
5520,1
5521,1
5522,0
5523,1
5524,0
5525,0
5526,1
5527,0
5528,1
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,1
5536,1
5537,1
5538,0
5539,1
5540,1
5541,1
5542,1
5543,0
5544,1
5545,0
5546,0
5547,1
5548,0
5549,0
5550,0
5551,1
5552,1
5553,1
5554,0
5555,1
5556,0
5557,1
5558,1
5559,0
5560,1
5561,1
5562,0
5563,0
5564,1
5565,0
5566,0
5567,1
5568,0
5569,0
5570,1
5571,0
5572,1
5573,1
5574,0
5575,1
5576,1
5577,1
5578,1
5579,1
5580,0
5581,0
5582,1
5583,1
5584,1
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,1
5593,0
5594,1
5595,0
5596,1
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,1
5605,1
5606,1
5607,0
5608,0
5609,0
5610,0
5611,1
5612,1
5613,1
5614,1
5615,1
5616,0
5617,1
5618,0
5619,1
5620,1
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,1
5629,0
5630,0
5631,1
5632,0
5633,0
5634,1
5635,0
5636,1
5637,1
5638,1
5639,0
5640,1
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,1
5648,0
5649,1
5650,0
5651,0
5652,0
5653,1
5654,0
5655,1
5656,0
5657,0
5658,1
5659,1
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,1
5672,0
5673,0
5674,1
5675,0
5676,1
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,1
5688,0
5689,1
5690,0
5691,0
5692,1
5693,1
5694,0
5695,1
5696,0
5697,0
5698,1
5699,0
5700,0
5701,0
5702,1
5703,0
5704,0
5705,0
5706,0
5707,0
5708,1
5709,0
5710,1
5711,1
5712,0
5713,1
5714,1
5715,1
5716,1
5717,0
5718,1
5719,1
5720,1
5721,0
5722,1
5723,0
5724,0
5725,0
5726,0
5727,1
5728,0
5729,1
5730,1
5731,1
5732,0
5733,1
5734,0
5735,1
5736,0
5737,1
5738,1
5739,1
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,1
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,1
5754,0
5755,1
5756,1
5757,0
5758,0
5759,1
5760,0
5761,0
5762,0
5763,1
5764,0
5765,1
5766,0
5767,0
5768,0
5769,0
5770,0
5771,1
5772,0
5773,0
5774,1
5775,1
5776,1
5777,0
5778,0
5779,1
5780,1
5781,1
5782,1
5783,1
5784,0
5785,1
5786,1
5787,0
5788,1
5789,1
5790,0
5791,0
5792,1
5793,1
5794,0
5795,0
5796,1
