source,target
12375,1265
12375,7948
12375,1588
12376,17981
12376,6110
12376,6001
12376,2319
12376,3036
12376,256
12376,13489
12376,6235
12376,1207
12377,11625
12377,4600
12377,9746
12378,1614
12378,487
12378,3393
12378,1292
12378,999
12379,1062
12379,1594
12379,400
12379,419
12379,256
12379,1885
12379,2930
12379,240
12379,669
12379,2029
12380,2937
12380,12556
12380,14348
12381,2726
12381,1513
12381,2335
12381,1021
12381,14774
12382,1885
12382,2652
12382,710
12382,1466
12382,1502
12382,545
12382,1081
12382,6161
12383,311
12383,1734
12384,270
12384,4092
12384,11378
12384,1212
12384,948
12384,14531
12384,4839
12385,4784
12385,1918
12385,10819
12386,270
12386,3051
12386,19538
12386,385
12386,400
12386,839
12386,189
12386,1082
12387,11396
12387,1387
12387,487
12387,339
12387,10838
12388,8983
12388,6596
12388,5512
12388,8532
12388,2189
12388,6244
12388,1322
12389,8566
12389,85
12389,13416
12389,6298
12390,2861
12390,270
12390,1455
12390,5516
12390,4860
12390,3290
12390,1067
12391,3014
12391,4648
12392,3178
12392,4319
12392,3281
12392,618
12392,847
12392,2020
12393,342
12393,2301
12393,1901
12393,2371
12393,256
12393,11032
12393,4184
12394,3080
12394,270
12394,9581
12394,3381
12394,5361
12394,2688
12394,829
12394,240
12394,8309
12395,311
12395,3507
12395,14434
12395,2667
12395,2752
12395,2917
12395,2984
12396,4796
12396,389
12396,5199
12396,2049
12396,169
12396,1490
12397,342
12397,2673
12397,400
12397,5864
12397,3254
12397,240
12397,3413
12397,5480
12397,3811
12397,3136
12398,2456
12398,6736
12398,1219
12398,7698
12398,4440
12399,270
12399,2338
12399,2604
12399,169
12400,3548
12400,6822
12400,3899
12400,240
12400,6027
12400,669
12401,1466
12401,1017
12401,2032
12401,240
12401,1212
12401,9586
12401,2194
12402,295
12402,4038
12402,482
12402,1298
12402,2105
12402,2897
12402,669
12402,5674
12402,10485
12402,718
12402,923
12403,3518
12403,2205
12403,3183
12404,13115
12404,5366
12404,256
12404,890
12404,240
12404,294
12405,1631
12405,5363
12405,8880
12405,12888
12405,24899
12406,996
12406,4079
12406,6981
12406,2020
12406,483
12406,4197
12407,9371
12407,22661
12407,3292
12408,7528
12408,14532
12408,240
12408,9477
12408,1866
12408,616
12409,5999
12409,258
12409,3790
12409,1116
12409,9686
12409,1035
12409,15774
12409,7155
12410,880
12410,1116
12410,5835
12410,4032
12410,3456
12411,2143
12411,2673
12411,8732
12411,10360
12411,9451
12412,7679
12412,16309
12412,1129
12412,5485
12412,5081
12412,17376
12412,4362
12413,7363
12413,2864
12413,400
12414,554
12414,5859
12414,6301
12414,240
12414,1983
12415,773
12415,5261
12415,169
12415,4555
12415,3220
12416,2904
12416,8719
12416,342
12416,2748
12417,1021
12417,1513
12417,240
12417,1720
12417,189
12417,9839
12418,6451
12418,256
12418,9264
12419,1790
12419,3165
12419,2175
12419,87
12419,643
12419,9742
12420,339
12420,1275
12420,3475
12420,314
12421,2331
12421,1017
12421,175
12421,3893
12421,10186
12421,4083
12421,8134
12422,5194
12422,11466
12422,1289
12422,6072
12422,3086
12422,1686
12423,8583
12423,3703
12424,3178
12424,482
12424,240
12424,5311
12424,7753
12425,270
12425,13545
12425,16630
12425,9141
12425,1035
12425,240
12426,6647
12426,2194
12426,4685
12427,454
12427,126
12427,10401
12427,436
12427,136
12427,8954
12428,270
12428,605
12428,3391
12428,8065
12428,4488
12428,2246
12428,3396
12429,2235
12429,1615
12429,8416
12429,483
12430,482
12430,7381
12430,718
12431,878
12431,1455
12431,4778
12431,2002
12431,679
12432,4936
12432,270
12432,773
12432,5012
12432,999
12432,901
12433,13424
12433,3220
12433,951
12433,748
12433,9303
12433,240
12433,3136
12434,2702
12434,2837
12434,6927
12434,1570
12434,6260
12434,1154
12434,1672
12434,683
12434,3797
12435,3782
12435,2726
12435,12248
12435,1021
12436,2904
12436,4208
12436,1212
12436,3505
12436,2935
12437,2612
12437,3430
12438,6632
12438,4458
12438,5811
12438,10412
12438,4092
12438,2562
12438,5427
12438,4858
12439,6068
12439,4155
12439,6303
12439,6389
12439,5796
12439,7698
12439,8503
12439,8155
12440,9381
12440,10321
12440,2255
12440,3301
12440,6705
12440,3463
12440,1089
12440,1176
12441,13080
12441,4207
12441,11675
12441,1686
12442,3117
12442,9197
12442,18433
12442,15821
12442,4831
12442,12339
12442,18723
12442,1162
12443,2436
12443,10319
12443,1407
12443,939
12443,169
12443,7236
12443,6446
12444,4856
12444,1173
12444,11557
12444,2306
12444,423
12445,311
12445,1455
12445,2635
12446,7485
12446,2088
12446,5490
12446,2561
12446,10360
12446,16897
12446,16811
12446,1021
12446,10470
12447,1734
12447,2400
12447,400
12447,631
12447,3389
12447,6457
12447,2994
12447,1672
12447,939
12448,8402
12448,9261
12448,8990
12448,10470
12448,2194
12448,11554
12449,270
12449,17009
12449,2844
12449,1317
12449,1286
12449,14517
12449,10541
12449,240
12449,169
12449,370
12449,939
12450,6223
12450,10785
12450,4022
12451,270
12451,4092
12451,13087
12451,6140
12451,4494
12451,10974
12452,1164
12452,1173
12452,2306
12452,2826
12453,270
12453,11515
12453,1317
12453,240
12454,5495
12454,1149
12454,2929
12454,835
12454,3708
12454,15915
12454,2571
12455,1547
12455,6141
12455,5377
12455,21976
12455,1355
12456,8844
12456,773
12456,6707
12456,4120
12456,3709
12457,6703
12457,1455
12457,24560
12457,256
12457,2709
12457,5246
12458,23536
12458,14777
12458,6889
12458,14004
12458,8907
12458,6154
12458,240
12458,2491
12458,2709
12458,9173
12459,7341
12459,1317
12459,3254
12460,11708
12460,1943
12460,5819
12460,9991
12460,3986
12460,240
12460,683
12460,9023
12460,2380
12460,3136
12461,9249
12461,3535
12461,503
12461,618
12461,169
12461,2076
12462,429
12462,400
12462,1937
12462,12806
12462,3392
12462,189
12463,1064
12463,9795
12463,10322
12463,7236
12464,10583
12464,12072
12464,1017
12464,8732
12464,5347
12465,1865
12465,3008
12465,14502
12465,4224
12465,2286
12465,1541
12465,790
12466,1817
12466,5839
12466,11045
12466,1015
12466,4685
12467,2010
12467,11863
12467,13421
12467,10138
12467,882
12467,5069
12467,10302
12468,4548
12468,3033
12468,1512
12469,14777
12469,14909
12469,8907
12469,6154
12469,11495
12470,7232
12470,15418
12470,4057
12470,6698
12470,2753
12471,57
12471,2762
12471,8104
12472,5279
12472,3419
12472,1984
12472,3088
12472,5242
12472,2491
12472,3238
12473,4889
12473,5926
12473,164
12473,1578
12473,765
12473,896
12473,389
12473,2748
12473,1490
12474,7177
12474,1110
12474,1568
12474,2203
12474,3091
12474,5893
12474,17641
12475,1430
12475,2321
12475,2604
12475,839
12475,1287
12476,164
12476,1317
12476,1286
12476,240
12476,370
12476,939
12477,8951
12477,6153
12477,4672
12477,1854
12477,10884
12478,888
12478,3123
12478,2319
12478,256
12478,169
12478,2757
12478,8010
12479,9229
12479,618
12479,370
12480,10809
12480,3441
12480,2864
12480,15109
12480,23963
12480,3465
12481,6122
12481,7381
12481,11032
12481,2925
12482,2745
12482,2701
12482,1727
12482,2535
12482,4948
12482,1342
12482,314
12482,2778
12483,6005
12483,3950
12483,7208
12483,5647
12483,3750
12483,2556
12483,240
12484,8147
12484,4891
12484,8374
12484,240
12484,2491
12484,6276
12484,7344
12484,4613
12485,1481
12485,3014
12485,406
12485,3078
12485,1035
12485,1230
12485,4633
12485,1595
12486,3458
12486,5877
12486,415
12486,618
12486,482
12486,669
12486,2029
12487,2275
12487,6122
12487,2216
12487,3115
12487,2562
12487,2556
12487,169
12487,679
12487,5674
12488,1181
12488,3604
12488,10971
12488,649
12488,6849
12488,13780
12488,2516
12489,5361
12489,1817
12489,1317
12489,2993
12489,3021
12489,12750
12489,8161
12489,18546
12490,1410
12490,85
12490,5029
12491,270
12491,7363
12491,3294
12491,1943
12491,1289
12492,6418
12492,6616
12492,12543
12492,1285
12492,8039
12492,2938
12493,11833
12493,1580
12493,15492
12493,17164
12493,6732
12493,2249
12493,10214
12494,1761
12494,1090
12494,869
12494,2781
12494,2886
12495,605
12495,6274
12495,739
12495,8451
12495,240
12496,12113
12496,4919
12496,4092
12496,4164
12496,4071
12496,8503
12496,1176
12497,3441
12497,3900
12497,3488
12497,7077
12497,6647
12497,240
12497,3366
12497,3240
12498,1180
12498,270
12498,10370
12498,189
12498,16009
12498,6027
12499,4796
12499,2088
12499,1017
12499,3893
12499,4083
12500,996
12500,2544
12500,6570
12500,2798
12500,2235
12500,5213
12500,10692
12501,1541
12501,4092
12501,2235
12501,8416
12501,7979
12501,2433
12502,1289
12502,2923
12502,12129
12502,3240
12502,939
12503,487
12503,6171
12503,2049
12504,1177
12504,17310
12505,9739
12505,369
12505,880
12506,5481
12506,3738
12506,11113
12506,57
12506,6826
12506,5365
12506,2604
12506,2537
12506,1730
12506,5054
12507,4683
12507,5714
12508,311
12508,1035
12508,256
12509,3553
12509,4850
12510,951
12510,2235
12510,4301
12510,2789
12511,14705
12511,1790
12511,2505
12512,12345
12512,5468
12512,1792
12512,1817
12512,6744
12512,7022
12513,3130
12513,835
12513,2544
12513,11378
12513,1064
12513,3993
12513,2805
12514,1690
12514,5266
12514,27455
12515,4306
12515,8148
12515,1482
12516,773
12516,3061
12516,1292
12516,8503
12516,13196
12517,415
12517,5976
12517,482
12517,169
12517,7568
12518,3687
12518,815
12518,1021
12518,1602
12519,85
12519,2396
12519,3840
12519,389
12519,1732
12519,1329
12520,11132
12520,475
12520,6632
12520,5811
12520,4092
12520,10412
12520,24674
12520,7208
12520,5571
12520,19197
12520,5427
12521,4328
12521,5381
12521,5607
12521,14019
12521,26151
12521,6376
12521,3986
12522,3130
12522,270
12522,5318
12522,240
12523,10727
12525,221
12526,2942
12527,2566
12528,78
12529,8515
12530,307
12531,3219
12532,2564
12533,2960
12533,9662
12533,555
12534,4485
12535,3158
12535,1987
12535,9628
12535,1463
12535,2917
12535,509
12536,673
12536,262
12536,465
12537,5167
12537,649
12537,10297
12537,8825
12537,2046
12538,509
12538,10331
12539,11281
12539,13439
12540,988
12540,747
12540,319
12540,541
12541,4688
12541,6711
12541,1399
12541,6656
12543,6418
12543,7347
12544,15288
12545,1158
12545,1136
12545,764
12546,1737
12546,2064
12547,3226
12547,3425
12547,4453
12548,130
12548,9812
12548,2516
12549,644
12549,2508
12549,5603
12549,12088
12550,2600
12550,697
12551,1108
12551,314
12551,6911
12552,5792
12552,5092
12553,5964
12554,10242
12554,3672
12554,1155
12554,1687
12555,9415
12555,858
12555,4846
12556,2786
12556,7746
12556,531
12556,4646
12557,6544
12557,5987
12557,2285
12558,221
12559,3166
12559,2774
12559,5180
12560,3268
12561,5500
12562,2391
12564,2277
12564,144
12564,3190
12564,6610
12566,385
12566,1302
12566,718
12567,189
12569,10220
12570,138
12571,172
12572,3712
12572,11925
12573,214
12574,5896
12574,1994
12575,144
12577,20488
12577,2903
12578,346
12578,85
12579,666
12579,4308
12581,6975
12581,5560
12581,1333
12581,6572
12582,392
12582,3278
12582,4516
12583,2361
12583,5372
12583,6036
12584,5114
12586,244
12586,7118
12586,4219
12587,1029
12588,2229
12588,1938
12588,1604
12588,262
12588,4781
12588,837
12588,3678
12589,4397
12589,2325
12590,18750
12590,1997
12590,2700
12591,346
12591,1092
12591,748
12591,423
12591,1741
12591,194
12592,4692
12592,4373
12592,1431
12592,3105
12592,2056
12593,74
12594,12063
12595,9809
12595,1987
12596,10148
12597,523
12597,16527
12598,2147
12598,2831
12598,169
12599,3117
12599,7966
12599,6794
12599,11291
12601,5895
12603,791
12604,1740
12605,10094
12607,9148
12608,47
12609,4287
12609,6678
12609,20472
12610,519
12610,10672
12611,10162
12612,3513
12613,2580
12613,2034
12613,2557
12613,13574
12614,9861
12615,8696
12615,13345
12615,509
12616,1459
12616,20585
12617,224
12617,196
12617,53
12617,254
12618,863
12619,671
12621,3653
12621,3568
12621,530
12622,1155
12622,6778
12622,9235
12623,392
12623,10171
12623,1300
12623,12172
12624,5413
12624,1131
12624,912
12625,20547
12625,531
12625,5730
12625,18
12625,17530
12626,74
12626,7099
12626,355
12626,2850
12627,473
12627,975
12627,2454
12629,8530
12629,4803
12629,16080
12630,11247
12630,4479
12630,3075
12630,1835
12630,5051
12630,2254
12632,4586
12632,5115
12632,4968
12632,764
12632,5965
12633,238
12633,1365
12633,1044
12633,210
12634,673
12634,2231
12634,587
12634,898
12635,12999
12636,462
12636,661
12637,7413
12637,436
12637,1717
12638,5668
12638,11946
12638,1355
12638,1590
12638,8565
12639,17498
12639,8028
12639,9478
12640,1317
12640,240
12640,189
12641,1750
12642,434
12642,97
12643,3783
12644,9389
12644,2979
12648,3588
12648,3868
12648,3531
12648,936
12649,3651
12649,258
12650,5631
12651,4188
12652,3997
12654,1705
12655,1558
12655,1285
12655,860
12656,7988
12656,3667
12657,6053
12657,8899
12657,10874
12657,18949
12657,4035
12658,5563
12658,3572
12658,5989
12659,13564
12660,751
12660,641
12660,3554
12660,1836
12662,337
12662,2376
12662,9311
12663,86
12664,2742
12664,2103
12664,1660
12665,392
12665,1776
12665,736
12665,1494
12666,11191
12666,7766
12666,6351
12667,169
12668,609
12668,6834
12668,1007
12670,5372
12670,1596
12671,5911
12672,85
12672,1623
12672,5451
12673,18774
12673,10387
12673,8422
12674,878
12674,12951
12674,189
12675,3285
12675,3250
12675,5726
12675,7055
12676,929
12676,529
12676,4294
12677,4562
12677,15205
12678,158
12678,325
12678,108
12679,2271
12680,2985
12680,936
12680,5845
12681,1644
12681,331
12684,331
12684,14469
12685,7540
12686,2376
12687,438
12687,348
12688,1915
12689,6794
12689,6543
12689,6449
12689,13387
12689,11819
12690,57
12690,788
12690,7511
12690,126
12690,504
12691,2278
12691,262
12692,1923
12692,282
12692,1008
12692,1558
12693,24720
12693,22335
12693,4039
12693,1358
12694,4186
12694,9862
12694,5136
12695,152
12696,31
12697,6049
12697,10696
12697,9100
12698,537
12699,5182
12699,57
12699,8770
12700,12738
12700,85
12700,9343
12700,1532
12700,3541
12701,12814
12701,15329
12701,787
12701,3084
12702,5023
12703,1713
12703,53
12703,399
12703,784
12703,943
12704,7255
12704,6376
12704,1161
12704,4451
12704,8179
12705,5466
12705,3884
12705,3105
12705,4692
12706,2058
12706,5781
12707,6096
12707,2019
12707,1225
12708,737
12708,2524
12708,3195
12709,945
12709,14468
12709,644
12709,664
12709,3777
12709,136
12709,1742
12710,57
12710,5684
12710,5785
12710,3808
12710,246
12710,3227
12711,454
12711,7748
12711,500
12711,4128
12713,13728
12713,7550
12713,13591
12713,4382
12713,6665
12714,2244
12714,5281
12714,4296
12714,8300
12714,8563
12714,3635
12715,164
12716,878
12716,164
12716,406
12716,693
12717,1594
12717,618
12718,12069
12718,749
12718,703
12718,6244
12718,15897
12719,19057
12719,2676
12719,1260
12719,4040
12720,7405
12721,5764
12722,420
12722,8034
12723,1679
12723,2466
12724,1349
12724,2348
12724,1285
12724,807
12724,1811
12726,12809
12726,4760
12728,4703
12728,11437
12729,267
12729,1676
12729,470
12730,174
12730,657
12731,655
12731,1525
12731,10671
12733,691
12734,8176
12735,436
12735,126
12735,85
12737,12105
12738,1532
12739,1406
12739,2672
12739,2554
12739,13495
12741,2941
12741,2303
12742,13264
12743,649
12743,404
12743,387
12743,1396
12744,2005
12744,18
12745,13363
12745,53
12745,17743
12745,74
12745,182
12746,7227
12746,156
12749,7441
12749,10458
12749,1064
12749,169
12750,14281
12750,11843
12750,2637
12750,1029
12750,5375
12753,1068
12753,761
12754,738
12754,2227
12755,2626
12755,1558
12755,4992
12755,3149
12755,1495
12760,405
12760,6782
12760,5217
12760,1157
12760,1902
12760,1044
12760,1299
12762,2806
12763,7686
12763,535
12764,2647
12764,9858
12764,4786
12764,5007
12764,7346
12765,11537
12765,1881
12765,6372
12765,1804
12765,7539
12765,3921
12765,7711
12766,5933
12766,4102
12768,473
12769,5459
12770,3406
12770,15069
12772,7124
12773,935
12773,10713
12774,3004
12774,1591
12775,14316
12775,703
12776,704
12776,1275
12776,8020
12777,690
12777,4822
12777,2600
12777,7195
12777,169
12778,3306
12779,726
12780,1264
12781,3379
12782,126
12782,4310
12782,6153
12782,85
12782,500
12782,423
12783,410
12783,631
12783,2045
12783,2778
12784,184
12784,173
12785,13545
12785,12259
12785,15284
12785,964
12785,172
12785,1454
12785,10852
12786,737
12786,12708
12786,7436
12786,3195
12786,2392
12786,4130
12786,6835
12787,7255
12787,11932
12787,11866
12788,3303
12788,4616
12788,2379
12789,976
12790,605
12791,8039
12791,16855
12792,17359
12792,2993
12793,342
12793,554
12793,256
12793,2884
12794,11846
12797,10623
12799,156
12800,19149
12801,12802
12801,4809
12802,3074
12803,2737
12803,2469
12804,10123
12805,5006
12806,1038
12806,319
12806,423
12806,954
12807,7459
12808,675
12808,53
12808,182
12808,436
12808,954
12810,97
12810,1525
12811,213
12812,8850
12813,5031
12814,2295
12816,544
12816,18
12817,11207
12817,20369
12818,2051
12818,1893
12819,24779
12819,8734
12820,824
12820,126
12820,169
12820,679
12821,1366
12821,85
12821,748
12821,1578
12821,6419
12821,13311
12821,380
12822,4018
12822,57
12822,974
12822,1643
12822,505
12822,1043
12822,3337
12823,9872
12823,3804
12823,2902
12823,4806
12823,3265
12824,191
12824,682
12824,11932
12824,6714
12824,136
12825,1993
12826,4567
12826,2722
12826,2889
12826,2040
12826,510
12826,11838
12827,1170
12827,2167
12827,6830
12827,57
12827,1476
12827,2302
12827,687
12827,916
12827,18742
12828,3107
12828,5854
12828,9746
12829,13407
12829,405
12829,931
12829,18041
12829,332
12830,56
12831,3615
12832,1934
12832,248
12832,8513
12832,1715
12833,3640
12834,10
12834,221
12835,1914
12835,2028
12835,5047
12836,9868
12836,6110
12836,3999
12836,13279
12836,6235
12836,11314
12837,588
12837,53
12837,4078
12837,3600
12837,294
12838,1046
12838,136
12839,6936
12840,1177
12840,144
12840,479
12841,6878
12841,13442
12841,17356
12842,2702
12842,1873
12842,1716
12842,5218
12842,3280
12842,683
12843,1460
12843,3741
12843,6841
12843,8367
12843,1665
12843,17753
12844,4012
12844,2750
12844,12531
12845,1603
12845,1725
12846,15149
12846,11385
12847,8322
12848,3340
12848,13359
12849,3493
12850,673
12850,2228
12850,97
12851,16412
12851,16482
12852,5203
12852,5653
12853,332
12855,1083
12855,85
12855,2258
12855,607
12855,246
12856,7104
12856,19082
12857,801
12858,9350
12859,675
12859,1532
12859,703
12860,1910
12860,414
12861,10339
12861,11919
12862,18889
12863,7666
12863,2595
12864,543
12865,649
12866,4586
12866,151
12866,1103
12867,11316
12869,1516
12870,196
12870,8443
12871,85
12871,1987
12871,4671
12872,3054
12872,254
12872,954
12873,5167
12873,21
12873,4076
12873,24808
12874,2010
12874,1018
12874,12648
12874,7644
12874,343
12875,1873
12875,102
12875,241
12875,1453
12875,4762
12876,3451
12876,136
12877,1981
12877,11865
12877,2150
12877,6351
12878,2964
12878,16227
12878,5271
12878,4278
12879,8753
12879,3166
12879,3026
12879,2042
12880,13605
12880,4159
12881,5759
12881,7550
12881,14430
12882,5939
12882,5813
12882,11419
12883,12563
12883,256
12883,240
12883,1482
12884,5383
12885,270
12885,1866
12885,530
12886,1235
12886,1173
12886,999
12886,423
12886,4490
12887,16283
12887,8473
12887,12028
12888,10318
12888,5105
12888,2072
12888,6803
12888,5662
12889,240
12890,1541
12890,4919
12890,5121
12891,8195
12891,15235
12891,9719
12891,1187
12891,7672
12891,7223
12892,3229
12892,4709
12892,5234
12893,3232
12894,10915
12895,1636
12895,18770
12895,3868
12896,358
12897,359
12898,2588
12898,257
12898,933
12898,15180
12898,1589
12898,4991
12899,4964
12899,3149
12899,1185
12900,5705
12900,17685
12900,409
12900,314
12901,9762
12901,232
12901,5166
12901,1886
12901,3282
12901,809
12901,425
12901,479
12902,638
12902,1642
12902,646
12902,351
12902,766
12902,681
12902,2377
12903,1912
12903,1305
12905,3083
12905,2883
12906,1460
12906,405
12906,409
12906,3249
12907,257
12907,4994
12907,981
12909,627
12909,8846
12910,6944
12910,20486
12910,433
12910,643
12911,6484
12911,300
12912,53
12912,2316
12912,192
12913,2509
12913,5963
12913,1296
12913,4625
12913,1124
12914,13371
12914,16476
12915,346
12915,85
12915,389
12916,1460
12916,1044
12918,9177
12918,13482
12918,1925
12918,8302
12918,3962
12919,347
12919,631
12919,4125
12919,1887
12920,155
12922,551
12922,411
12922,521
12923,6878
12923,16348
12923,18713
12923,13641
12924,706
12924,509
12924,940
12925,386
12925,2512
12925,1837
12925,1372
12925,387
12925,2639
12926,651
12926,666
12926,822
12926,596
12926,1635
12926,5950
12926,631
12927,5933
12927,10759
12927,4358
12928,1012
12928,10237
12928,1299
12929,6018
12929,846
12929,5323
12929,10426
12929,786
12929,13719
12929,881
12930,1945
12931,1164
12931,395
12931,941
12931,2600
12931,389
12931,558
12931,2502
12932,1232
12932,5904
12932,509
12932,583
12933,4426
12933,9776
12933,4721
12933,2430
12933,6817
12934,3942
12934,590
12934,2209
12934,97
12935,3257
12935,155
12935,8434
12936,4516
12937,835
12937,6871
12937,4725
12937,1607
12937,1118
12937,3713
12938,4582
12938,666
12938,1976
12938,3581
12938,431
12938,182
12939,2249
12939,1328
12939,1239
12939,1968
12940,5794
12940,406
12940,7551
12940,2505
12940,85
12940,6690
12940,8049
12941,17417
12941,7640
12941,3082
12941,1453
12941,2343
12941,4284
12941,4696
12941,662
12942,8112
12942,5184
12942,6918
12942,670
12942,3114
12942,1322
12943,422
12943,2670
12943,2387
12943,1305
12943,11558
12943,436
12943,954
12944,1261
12944,7335
12944,2460
12944,86
12944,1710
12945,10777
12945,11905
12945,11270
12945,6784
12945,3884
12945,9109
12945,11411
12946,686
12946,12554
12946,175
12946,1225
12946,1321
12946,11349
12947,262
12947,882
12947,12098
12947,6849
12947,3233
12947,6695
12947,2516
12948,6344
12948,3889
12948,12549
12948,5907
12948,254
12949,11252
12949,1028
12949,1314
12949,11280
12949,2905
12950,2248
12950,5826
12950,2100
12950,1299
12950,479
12950,7671
12952,767
12952,8861
12953,1546
12953,332
12953,257
12954,1139
12954,14360
12954,151
12954,4316
12954,3348
12954,12771
12955,401
12955,3267
12955,863
12955,3170
12955,7101
12956,997
12956,2261
12956,3195
12956,15358
12956,332
12956,3872
12957,257
12957,6938
12957,1487
12957,755
12957,53
12957,1034
12957,500
12957,18
12957,1900
12958,57
12958,2422
12958,224
12958,2251
12958,9283
12958,1743
12958,314
12958,3680
12958,6879
12959,475
12959,2067
12959,2419
12959,3887
12960,1770
12960,3815
12960,4289
12960,6852
12960,4160
12960,2254
12961,7724
12961,330
12961,3937
12961,8433
12962,18
12963,57
12963,85
12963,974
12963,505
12963,184
12964,2344
12964,14355
12964,3195
12964,7722
12964,11458
12964,3464
12965,3657
12965,3245
12965,2854
12966,11922
12966,16679
12966,3992
12966,2026
12966,479
12967,3584
12967,3013
12967,1571
12967,1647
12967,8083
12968,666
12968,8171
12968,1662
12968,631
12968,4583
12969,1931
12969,366
12970,3439
12970,174
12970,232
12970,657
12970,221
12970,583
12970,5189
12971,6260
12971,3797
12971,683
12971,1101
12972,6944
12972,1016
12972,434
12972,14646
12972,1363
12972,1787
12972,473
12973,13781
12973,3965
12973,1908
12973,682
12973,2018
12973,1769
12974,432
12974,224
12974,2251
12974,399
12974,2488
12974,431
12974,1026
12974,2342
12975,454
12975,2351
12975,425
12976,16457
12977,1976
12977,53
12978,389
12978,387
12978,294
12978,541
12979,8307
12979,2022
12979,8347
12979,2361
12979,4107
12979,86
12979,7817
12979,3293
12979,9862
12979,8355
12980,9201
12980,2957
12980,3879
12981,333
12981,6416
12981,126
12981,182
12981,136
12982,1083
12982,2743
12982,2587
12983,1619
12983,126
12983,3070
12983,262
12983,2880
12983,246
12984,25885
12984,6050
12984,1924
12984,7067
12984,67
12984,2844
12984,113
12984,17428
12984,14338
12984,3133
12984,14135
12985,2960
12985,8429
12985,4992
12985,9405
12985,12818
12985,9280
12986,17428
12986,1749
12987,1497
12987,505
12987,1447
12988,258
12988,2116
12988,3043
12988,749
12988,436
12988,1334
12989,584
12989,174
12989,18076
12989,57
12989,17745
12989,271
12990,184
12990,816
12990,464
12990,156
12991,584
12991,1621
12991,97
12991,74
12991,469
12991,13506
12992,689
12992,2197
12992,395
12992,4096
12992,1835
12992,246
12993,1433
12993,874
12993,20943
12993,6170
12993,1350
12994,686
12994,7769
12994,20735
12994,2297
12994,4135
12994,4725
12994,262
12994,1800
12994,4227
12994,2905
12995,97
12995,542
12995,1175
12996,158
12996,1307
12996,10881
12996,6782
12996,2538
12996,1077
12996,1157
12996,1044
12996,12900
12997,2645
12997,2766
12997,953
12997,10844
12997,1040
12997,2903
12998,20648
12998,22338
12998,9624
12999,932
13000,723
13000,1685
13000,1288
13000,2140
13000,1223
13000,1131
13000,1262
13000,1247
13001,257
13001,224
13001,57
13001,238
13001,438
13001,3408
13001,826
13001,136
13002,1788
13002,531
13002,4316
13002,1781
13002,6661
13003,175
13003,876
13003,1396
13004,1621
13004,12171
13004,10157
13005,1484
13005,410
13005,778
13006,736
13006,9750
13006,5994
13006,126
13006,1005
13006,7745
13007,337
13007,2068
13007,6017
13007,2376
13007,1143
13007,19120
13008,7087
13008,945
13008,6639
13008,2154
13008,5889
13008,6690
13008,683
13009,392
13009,2357
13009,954
13010,791
13010,621
13010,97
13010,527
13010,359
13010,6126
13010,1098
13010,9728
13011,1048
13011,17724
13011,6100
13012,2799
13012,3471
13012,8042
13012,4456
13012,6819
13012,3314
13012,10427
13013,9191
13013,14325
13013,14255
13013,12946
13013,65
13013,175
13013,1997
13014,1552
13014,3066
13014,2665
13014,6118
13014,6822
13014,3331
13015,11226
13015,7373
13015,1195
13015,2796
13015,1743
13016,7372
13016,6897
13017,12758
13017,3237
13017,1931
13017,5023
13017,3268
13017,764
13018,1783
13018,9576
13018,238
13018,7090
13018,10343
13018,339
13018,7652
13018,999
13019,5909
13019,7250
13019,5391
13019,798
13019,6440
13020,3439
13020,5684
13020,9641
13020,2437
13020,474
13020,3808
13020,1765
13021,1972
13021,57
13021,262
13021,3453
13021,11594
13021,1798
13021,1705
13021,15472
13021,4781
13021,3244
13022,2481
13022,1009
13022,4992
13022,3149
13022,14724
13022,9662
13022,1185
13022,1495
13023,8368
13023,2481
13023,4992
13023,8746
13023,3149
13023,14724
13023,11315
13023,1495
13024,3651
13024,19275
13024,824
13024,126
13024,7748
13024,4887
13024,500
13024,10240
13025,878
13025,85
13025,7052
13025,169
13025,370
13025,1490
13025,2869
13026,8801
13026,189
13026,8415
13027,2197
13027,1857
13027,1804
13027,169
13027,10126
13027,2999
13028,773
13028,1292
13028,2598
13028,999
13029,878
13029,8774
13029,7959
13029,7052
13029,467
13029,13655
13029,169
13030,164
13030,342
13030,819
13030,9682
13030,10464
13030,2911
13031,1748
13031,929
13031,1018
13031,2612
13031,9868
13031,2032
13031,9418
13031,4275
13032,311
13032,126
13032,6896
13032,14487
13032,334
13033,11919
13033,1012
13033,4004
13033,11363
13033,7073
13033,4380
13034,11945
13034,3698
13034,1155
13034,7337
13034,4819
13034,2679
13034,664
13034,4086
13034,6345
13035,1600
13035,1751
13035,1083
13035,5633
13036,1208
13036,2714
13036,23257
13036,2551
13036,539
13036,21282
13036,4899
13037,12741
13037,2370
13037,913
13037,8377
13037,539
13037,8184
13037,2221
13037,2941
13037,7176
13037,3027
13038,6920
13038,1834
13038,85
13038,3272
13038,6883
13038,4169
13039,1580
13039,1623
13039,871
13039,3213
13039,2992
13039,1767
13039,993
13039,888
13040,311
13040,2660
13040,16360
13040,1968
13040,12939
13040,4300
13040,1672
13041,941
13041,12060
13041,3101
13041,2611
13041,2826
13042,270
13042,1376
13042,487
13042,1646
13042,2857
13042,189
13042,370
13042,4283
13043,3294
13043,5586
13043,5813
13044,10865
13044,8695
13044,773
13045,2904
